orf_id,essential,probability of being essential
YBR216C ,0,0.030883054314
YBR217W ,0,0.343244420221
YBR218C ,0,0.176516835787
YBR219C ,0,0.000516122627092
YBR220C ,0,0.0142694890436
YBR222C ,0,0.271159089971
YBR223C ,0,0.334994313121
YBR225W ,0,0.0839979851485
YBR228W ,0,0.313780648368
YBR229C ,0,0.612006613016
YBR230C ,0,0.0124565336013
YBR231C ,0,0.28134505668
YBR233W ,0,0.160034138198
YBR234C ,1,0.446359719919
YBR235W ,0,0.0989631959733
YBR236C ,1,0.863350334033
YBR237W ,1,0.340948948706
YBR238C ,0,0.00511021783625
YBR239C ,0,0.0106192072562
YBR240C ,0,0.0254030029096
YBR241C ,0,0.015795594482
YBR242W ,0,0.013830991198
YBR243C ,1,0.0338830019658
YBR244W ,0,0.00559885097363
YBR245C ,0,0.435517790643
YBR246W ,0,0.163167814639
YBR247C ,1,0.992921887612
YBR248C ,0,0.380492992559
YBR249C ,0,0.186843646182
YBR250W ,0,0.0252579449942
YBR252W ,1,0.871070575714
YBR253W ,1,0.337423933813
YBR254C ,1,0.329290435022
YBR255W ,0,0.0869830580903
YBR256C ,1,0.163477085192
YBR257W ,1,0.190143404839
YBR258C ,0,0.146729627027
YBR259W ,0,0.00500607972605
YBR260C ,0,0.520899767099
YBR261C ,0,0.436249502003
YBR264C ,0,0.00612145846095
YBR265W ,1,0.572640541196
YBR267W ,0,0.463366273571
YBR270C ,0,0.0255416806625
YBR271W ,0,0.139204872194
YBR272C ,0,0.232939046748
YBR273C ,0,0.0445602132521
YBR274W ,0,0.60180367423
YBR275C ,0,0.158172472541
YBR276C ,0,0.0845186441707
YBR278W ,0,0.0248347180896
YBR279W ,0,0.828034200567
YBR280C ,0,0.137344532007
YBR281C ,0,0.269750958995
YBR283C ,0,0.0283673538898
YBR284W ,0,0.000419457450055
YBR285W ,0,0.00667186759254
YBR286W ,0,0.152475380722
YBR287W ,0,0.122944799192
YBR288C ,0,0.133592529619
YBR289W ,0,0.681596747104
YBR290W ,0,0.0738794608232
YBR293W ,0,0.00496285534805
YBR294W ,0,0.00190962783139
YBR295W ,0,0.00273092059069
YBR296C ,0,0.0293944110163
YBR297W ,0,0.00199959824284
YBR298C ,0,0.00915373035241
YBR299W ,0,0.00225751489436
YBR301W ,0,0.00118451072591
YCL001W ,0,0.182219667762
YCL002C ,0,0.0010758244124
YCL004W ,1,0.311636110057
YCL005W ,0,0.00103790375113
YCL008C ,0,0.0987549363028
YCL010C ,0,0.226304624595
YCL011C ,0,0.385195904745
YCL014W ,0,0.182383554461
YCL016C ,0,0.623261836767
YCL024W ,0,0.00326715929705
YCL025C ,0,0.00370975130908
YCL027W ,0,0.0171460090154
YCL028W ,0,0.210747989741
YCL029C ,0,0.750816194301
YCL030C ,0,0.614167925715
YCL031C ,1,0.937945841659
YCL032W ,0,0.116978856461
YCL033C ,0,0.0677192843045
YCL034W ,0,0.101269419807
YCL035C ,0,0.0590100556781
YCL036W ,0,0.047775389669
YCL037C ,0,0.396085018461
YCL038C ,0,0.0214049599858
YCL039W ,0,0.695374144448
YCL040W ,0,0.298607641283
YCL042W ,0,0.00163964207062
YCL043C ,1,0.277782082558
YCL045C ,0,0.456168256376
YCL047C ,0,0.0791461577639
YCL048W ,0,0.0314022907271
YCL049C ,0,0.0120020724655
YCL050C ,0,0.0581061748826
YCL051W ,0,0.0258054435618
YCL052C ,1,0.161312317984
YCL054W ,1,0.785918646929
YCL055W ,0,0.243524620268
YCL056C ,0,0.000573901624144
YCL059C ,1,0.913203327333
YCL061C ,0,0.237186199675
YCL063W ,0,0.00934935009314
YCL064C ,0,0.0175525370945
YCL069W ,0,0.000147155861568
YCR002C ,0,0.432382063071
YCR004C ,0,0.00112877852834
YCR005C ,0,0.0534828233604
YCR007C ,0,0.000693504426826
YCR008W ,0,0.0171849379937
YCR009C ,0,0.252947998436
YCR010C ,0,0.00986983650364
YCR011C ,0,0.21177292214
YCR012W ,1,0.522643348919
YCR014C ,0,0.364095439716
YCR015C ,0,0.0795947563919
YCR016W ,0,0.619834697627
YCR017C ,0,0.072328950972
YCR019W ,0,0.0136909119785
YCR020C-A ,0,0.0271942322039
YCR021C ,0,0.0020763539931
YCR023C ,0,0.00206882515806
YCR024C-A ,0,0.00141899950205
YCR026C ,0,0.0448718913443
YCR027C ,0,0.0222155353628
YCR028C ,0,0.00073346629057
YCR030C ,0,0.423596675092
YCR031C ,0,0.0572931553636
YCR032W ,0,0.034831562491
YCR033W ,0,0.362806196724
YCR034W ,0,0.0401495249685
YCR035C ,1,0.875879069654
YCR036W ,0,0.555434602758
YCR037C ,0,0.0171247959536
YCR043C ,0,0.0349808681446
YCR044C ,0,0.105981626493
YCR045C ,0,0.0396498132497
YCR047C ,0,0.420159571845
YCR048W ,0,0.000319568300689
YCR051W ,0,0.254592087358
YCR052W ,1,0.00660337953913
YCR053W ,0,0.688160844306
YCR054C ,1,0.241321517611
YCR057C ,1,0.993032805976
YCR059C ,0,0.484609967581
YCR060W ,0,0.0149554881939
YCR061W ,0,0.0259400406344
YCR063W ,0,0.462482930422
YCR065W ,0,0.208970078096
YCR066W ,0,0.428215357342
YCR067C ,0,0.00761275120842
YCR068W ,0,0.106936039618
YCR069W ,0,0.0104348012791
YCR072C ,1,0.567641138479
YCR073C ,0,0.0353084596382
YCR075C ,0,0.00417746142636
YCR076C ,0,0.069107392498
YCR077C ,0,0.670648952325
YCR079W ,0,0.0714755132794
YCR081W ,0,0.782299339771
YCR082W ,0,0.17799512736
YCR084C ,0,0.438392444735
YCR086W ,0,0.215586955881
YCR088W ,0,0.676362214381
YCR089W ,0,0.0131713979763
YCR090C ,0,0.290642116711
YCR091W ,0,0.00230297674015
YCR092C ,0,0.536714138287
YCR093W ,1,0.90429176734
YCR094W ,0,0.100273773708
YCR095C ,0,0.0105015954552
YCR098C ,0,0.0303882652273
YCR099C ,0,0.0123708315619
YCR100C ,0,0.00223651015795
YCR101C ,0,0.00108311775213
YCR102C ,0,0.00682436363984
YCR105W ,0,0.00157752534491
YCR106W ,0,0.0022966197182
YCR107W ,0,0.00112500355521
YDL001W ,0,0.314363967059
YDL002C ,0,0.624050376316
YDL003W ,1,0.372903915969
YDL005C ,0,0.597045674272
YDL007W ,1,0.556531794724
YDL008W ,1,0.219757763563
YDL010W ,0,0.00178813597912
YDL012C ,0,0.00514785593973
YDL013W ,0,0.128871688247
YDL014W ,1,0.791927230163
YDL015C ,1,0.254043055208
YDL017W ,1,0.761030985954
YDL018C ,0,0.00307916701263
YDL019C ,0,0.0465742641094
YDL020C ,0,0.169910913443
YDL021W ,0,0.00284389868522
YDL022W ,0,0.106197137672
YDL024C ,0,0.000690114065947
YDL025C ,0,0.177042392492
YDL027C ,0,0.000327081646828
YDL028C ,1,0.046046716376
YDL029W ,1,0.615527611606
YDL030W ,1,0.907608188391
YDL031W ,1,0.660939489686
YDL035C ,0,0.0343382250016
YDL037C ,0,0.00729241096468
YDL038C ,0,0.0131784494006
YDL039C ,0,0.00295647836174
YDL040C ,0,0.495000312554
YDL042C ,0,0.0471504184284
YDL043C ,1,0.913743333817
YDL045C ,1,0.0652526404795
YDL046W ,0,0.00942760218038
YDL047W ,0,0.155452770053
YDL048C ,0,0.00243629865605
YDL049C ,0,0.00094643468429
YDL051W ,0,0.841606851667
YDL052C ,0,0.79505879505
YDL053C ,0,0.0249656099717
YDL054C ,0,0.00604089198584
YDL055C ,1,0.479391583665
YDL056W ,0,0.157180026603
YDL057W ,0,0.0257770618424
YDL058W ,1,0.581954639267
YDL059C ,0,0.0716752183031
YDL060W ,1,0.942335704962
YDL061C ,0,0.00775605460572
YDL063C ,0,0.166644081735
YDL064W ,1,0.258682117743
YDL065C ,0,0.497624425484
YDL070W ,0,0.176840854141
YDL072C ,0,0.209366263822
YDL073W ,0,0.0451877292175
YDL074C ,0,0.579993374348
YDL075W ,0,0.00675689046899
YDL076C ,0,0.0567896982566
YDL077C ,0,0.231113181583
YDL078C ,0,0.0415601465015
YDL079C ,0,0.0357099926332
YDL080C ,0,0.00929477071207
YDL081C ,0,0.13744518453
YDL082W ,0,0.090204301512
YDL083C ,0,0.147124869644
YDL084W ,1,0.763960521846
YDL086W ,0,0.073679962074
YDL087C ,1,0.740378947753
YDL088C ,0,0.0159252516049
YDL089W ,0,0.0575262657725
YDL090C ,0,0.051902773299
YDL091C ,0,0.228446636349
YDL092W ,1,0.0139216273173
YDL093W ,0,0.0183730958296
YDL095W ,0,0.137071378893
YDL097C ,1,0.95752081871
YDL098C ,1,0.271394316797
YDL099W ,0,0.118943943761
YDL100C ,0,0.689229281325
YDL101C ,0,0.475497106922
YDL102W ,1,0.911692395502
YDL103C ,1,0.881406193972
YDL104C ,0,0.043240537867
YDL105W ,1,0.507406629622
YDL106C ,0,0.610123199224
YDL108W ,1,0.550766564228
YDL109C ,0,0.024350637627
YDL110C ,0,0.168733065226
YDL111C ,1,0.485343165869
YDL112W ,0,0.382492576327
YDL113C ,0,0
YDL114W ,0,0.00766172011363
YDL115C ,0,0.0629836441949
YDL116W ,0,0.872928407192
YDL117W ,0,0.0312662140267
YDL119C ,0,0.0221078594639
YDL121C ,0,0.00605824477437
YDL122W ,0,0.135807551584
YDL123W ,0,0.0195804544492
YDL124W ,0,0.132125607217
YDL125C ,0,0.675144435962
YDL126C ,1,0.959736651724
YDL127W ,0,0.000563060088165
YDL128W ,0,0.062289392393
YDL129W ,0,0.0252337281969
YDL130W ,0,0.0836652493751
YDL131W ,0,0.0912486003066
YDL132W ,1,0.434393949953
YDL133W ,0,0.0256528954246
YDL134C ,0,0.31519460075
YDL135C ,0,0.26594752801
YDL136W ,0,0.143602955788
YDL137W ,0,0.459235451969
YDL138W ,0,0.0168679786536
YDL139C ,1,0.0429032843398
YDL140C ,1,0.943998165587
YDL141W ,1,0.207341428929
YDL143W ,1,0.76008477807
YDL144C ,0,0.12384730777
YDL145C ,1,0.851224348942
YDL146W ,0,0.127578469792
YDL147W ,1,0.965427113771
YDL148C ,1,0.885346499858
YDL149W ,0,0.156364907675
YDL150W ,1,0.520471129815
YDL153C ,1,0.916130323799
YDL154W ,0,0.239343591548
YDL155W ,0,0.0559950378808
YDL156W ,0,0.208727489743
YDL157C ,0,0.0180553922934
YDL159W ,0,0.0250388291963
YDL160C ,0,0.701065051556
YDL161W ,0,0.0917429943003
YDL165W ,1,0.38710947773
YDL166C ,1,0.524606016393
YDL167C ,0,0.108349102609
YDL168W ,0,0.161603111774
YDL169C ,0,0.0260594621157
YDL170W ,0,0.100812527041
YDL171C ,0,0.596245526164
YDL173W ,0,0.0570918461308
YDL175C ,0,0.174882456991
YDL176W ,0,0.0459860581905
YDL177C ,0,0.0234580814112
YDL179W ,0,0.0137823711682
YDL180W ,0,0.00389709019595
YDL181W ,0,0.0336715518691
YDL182W ,0,0.0307972391905
YDL183C ,0,0.0258538052043
YDL184C ,0,0.0055137021621
YDL185W ,0,0.951083152963
YDL186W ,0,0.0369730884526
YDL188C ,0,0.874655279348
YDL189W ,0,0.0308464655956
YDL190C ,0,0.944388443773
YDL191W ,0,0.078382978371
YDL192W ,0,0.16041456191
YDL193W ,1,0.435912570533
YDL194W ,0,0.0214555318129
YDL195W ,1,0.907416871438
YDL197C ,0,0.0133628697009
YDL199C ,0,0.00339740780233
YDL200C ,0,0.0703023139817
YDL201W ,0,0.766608073066
YDL203C ,0,0.0441430801595
YDL204W ,0,0.0423226569
YDL205C ,1,0.307357477369
YDL206W ,0,0.0309091018641
YDL207W ,1,0.470853994477
YDL208W ,1,0.967804971668
YDL209C ,1,0.380761759846
YDL210W ,0,0.0116993208012
YDL211C ,0,0.000578800805233
YDL212W ,1,0.130216620132
YDL213C ,0,0.66238696144
YDL214C ,0,0.00441759097422
YDL215C ,0,0.214529846541
YDL216C ,0,0.141533064143
YDL218W ,0,0.00462256872785
YDL219W ,0,0.510498909974
YDL220C ,1,0.32443386892
YDL223C ,0,0.0124166082824
YDL224C ,0,0.0185087192482
YDL225W ,0,0.482228472829
YDL226C ,0,0.527200700069
YDL227C ,0,0.0133863920251
YDL229W ,0,0.424180312799
YDL231C ,0,0.0350607322139
YDL232W ,0,0.0758800856614
YDL233W ,0,0.0822974591655
YDL234C ,0,0.379627767664
YDL235C ,1,0.389053003461
YDL236W ,0,0.305931168795
YDL237W ,0,0.127470697463
YDL238C ,0,0.0843330425972
YDL239C ,0,0.0334498172662
YDL240W ,0,0.145736286292
YDL241W ,0,0.000212634567691
YDL243C ,0,0.00432967120896
YDR001C ,0,0.0243007153539
YDR002W ,1,0.843599129807
YDR003W ,0,0.000128976207277
YDR004W ,0,0.128291585876
YDR005C ,0,0.247382517325
YDR006C ,0,0.265923859703
YDR007W ,0,0.0371960751497
YDR009W ,0,0.00335156226119
YDR011W ,0,0.0362112373923
YDR013W ,1,0.390881186227
YDR014W ,0,0.125351771078
YDR016C ,1,0.293002662382
YDR017C ,0,0.100807506023
YDR018C ,0,0.0115379432904
YDR020C ,0,0.113443423555
YDR021W ,1,0.920213717587
YDR022C ,0,0.103396498982
YDR023W ,1,0.2723819296
YDR025W ,0,0.0853701518399
YDR026C ,0,0.698868013443
YDR027C ,0,0.323567326252
YDR028C ,0,0.0795128898323
YDR030C ,0,0.14274596134
YDR031W ,0,0.174336271323
YDR032C ,0,0.0199443506315
YDR033W ,0,0.00223767531671
YDR034C ,0,0.20409192601
YDR035W ,0,0.0786608372532
YDR036C ,0,0.180541047098
YDR037W ,1,0.608386946221
YDR042C ,0,0.000825184764555
YDR043C ,0,0.00667267936418
YDR045C ,1,0.125931590031
YDR046C ,0,0.00708700495306
YDR047W ,1,0.191821040213
YDR049W ,0,0.257234153248
YDR050C ,1,0.626204676774
YDR051C ,0,0.0161476632181
YDR052C ,1,0.68932140651
YDR054C ,1,0.376325681806
YDR055W ,0,0.00144474410819
YDR056C ,0,0.124545768196
YDR057W ,0,0.300862376043
YDR058C ,0,0.0264563833077
YDR059C ,0,0.0588432377101
YDR060W ,1,0.956806155114
YDR062W ,1,0.397710566981
YDR063W ,0,0.294479994233
YDR064W ,1,0.569773393481
YDR065W ,0,0.0136589564096
YDR066C ,0,0.00212083632436
YDR067C ,0,0.0363717635449
YDR068W ,0,0.385296295285
YDR069C ,0,0
YDR071C ,0,0.346772018982
YDR072C ,0,0.000171712077336
YDR073W ,0,0.0176165565111
YDR074W ,0,0.0847788535591
YDR075W ,0,0.0483742581088
YDR076W ,0,0.0339946758974
YDR078C ,0,0.0179174951511
YDR080W ,0,0.342893361444
YDR081C ,1,0.40952000905
YDR082W ,1,0.118791822563
YDR083W ,0,0.953236225773
YDR084C ,0,0.190047730246
YDR085C ,0,0.0466899642322
YDR086C ,1,0.212643792124
YDR087C ,1,0.965049224871
YDR088C ,1,0.408011347733
YDR089W ,0,0.0355925733725
YDR090C ,0,0.0184396058411
YDR091C ,1,0.491034772247
YDR092W ,0,0.0217791842297
YDR093W ,0,0.19018728567
YDR096W ,0,0.00772603654682
YDR097C ,0,0.924390329669
YDR098C ,0,0.357357147821
YDR099W ,0,0.624039158225
YDR100W ,0,0.0187476726936
YDR101C ,0,0.774820856474
YDR103W ,0,0.262675173422
YDR104C ,0,0.0723206495904
YDR105C ,0,0.0365990187388
YDR107C ,0,0.00199916648517
YDR108W ,0,0.107139148861
YDR109C ,0,0.0252856502775
YDR110W ,0,0.624197142866
YDR111C ,0,0.159357522823
YDR113C ,1,0.171937955618
YDR117C ,0,0.478637804804
YDR118W ,1,0.399478221536
YDR119W ,0,0.00464736764423
YDR120C ,0,0.825575218912
YDR121W ,0,0.268977391331
YDR122W ,0,0.0799104580283
YDR123C ,0,0.0572556065662
YDR124W ,0,0.0140085436023
YDR125C ,0,0.00101188629382
YDR126W ,0,0.00749611827648
YDR127W ,0,0.519412608898
YDR128W ,0,0.563177258469
YDR129C ,0,0.853124669483
YDR130C ,0,0.379643806877
YDR131C ,0,0.00120082052187
YDR132C ,0,0.00612838793685
YDR135C ,0,0.0972174339307
YDR137W ,0,0.0638145259223
YDR138W ,0,0.647313737033
YDR139C ,0,0.0345180934551
YDR140W ,0,0.522083530203
YDR141C ,1,0.515383075636
YDR142C ,0,0.104039302617
YDR143C ,0,0.167039594027
YDR144C ,0,0.00719799347765
YDR145W ,1,0.519249549326
YDR146C ,0,0.00918195941127
YDR147W ,0,0.00882680075243
YDR150W ,0,0.289012730408
YDR151C ,0,0.0406402362003
YDR152W ,0,0.335648353856
YDR153C ,0,0.0485511553638
YDR155C ,0,0.532279758521
YDR156W ,0,0.344327113096
YDR158W ,0,0.193390184268
YDR159W ,0,0.135082966667
YDR160W ,1,0.00650404015619
YDR161W ,0,0.277619821277
YDR162C ,0,0.111955248415
YDR163W ,0,0.0866967215225
YDR164C ,1,0.49369729253
YDR165W ,0,0.371051241712
YDR166C ,1,0.303726099578
YDR167W ,1,0.819118756315
YDR168W ,1,0.383545263844
