orf_id,essential,probability of being essential
YDL054C ,0,0.00541644464413
YDL055C ,1,0.196834321049
YDL056W ,0,0.252201759471
YDL057W ,0,0.0677567126602
YDL058W ,1,0.69423751809
YDL059C ,0,0.0395389811898
YDL060W ,1,0.752529512613
YDL061C ,0,0.0193747327169
YDL063C ,0,0.334589577035
YDL064W ,1,0.0205551823601
YDL065C ,0,0.420048268778
YDL070W ,0,0.163865417523
YDL072C ,0,0.085141953857
YDL073W ,0,0.253891442182
YDL074C ,0,0.136315177083
YDL075W ,0,0.0203873968035
YDL076C ,0,0.0410906201938
YDL077C ,0,0.551353941361
YDL078C ,0,0.0730351452165
YDL079C ,0,0.148540801524
YDL080C ,0,0.132810315782
YDL081C ,0,0.173328420841
YDL082W ,0,0.0445465323116
YDL083C ,0,0.0428677681341
YDL084W ,1,0.420412470187
YDL086W ,0,0.197389321807
YDL087C ,1,0.100682809387
YDL088C ,0,0.0638978581364
YDL089W ,0,0.0776375499912
YDL090C ,0,0.0225896811282
YDL091C ,0,0.278996351175
YDL092W ,1,0.0380246587294
YDL093W ,0,0.0862422320916
YDL095W ,0,0.428885319611
YDL097C ,1,0.688018144502
YDL098C ,1,0.123402673337
YDL099W ,0,0.493939204108
YDL100C ,0,0.4095987756
YDL101C ,0,0.491478867353
YDL102W ,1,0.8081377769
YDL103C ,1,0.59630464673
YDL104C ,0,0.126135582725
YDL105W ,1,0.267036043967
YDL106C ,0,0.238823106289
YDL108W ,1,0.05310856534
YDL109C ,0,0.0980205811104
YDL110C ,0,0.266809528275
YDL111C ,1,0.0368460570137
YDL112W ,0,0.773654718788
YDL113C ,0,0.173600901191
YDL114W ,0,0.0226790076716
YDL115C ,0,0.0980663300802
YDL116W ,0,0.762793684006
YDL117W ,0,0.260143794385
YDL119C ,0,0.0681095468727
YDL121C ,0,0.135726334061
YDL122W ,0,0.757333393367
YDL123W ,0,0.058821525968
YDL124W ,0,0.213064837849
YDL125C ,0,0.195702802142
YDL126C ,1,0.813207397678
YDL127W ,0,0.0394190953079
YDL128W ,0,0.0586693843498
YDL129W ,0,0.0398381777663
YDL130W ,0,0.0676519185001
YDL131W ,0,0.11784472134
YDL132W ,1,0.264214554254
YDL133W ,0,0.0682653454614
YDL134C ,0,0.127926502732
YDL135C ,0,0.172210658706
YDL136W ,0,0.0433220477775
YDL137W ,0,0.15555533533
YDL138W ,0,0.0428411440368
YDL139C ,1,0.0675989682584
YDL140C ,1,0.693623919436
YDL141W ,1,0.257002683812
YDL143W ,1,0.517888794725
YDL144C ,0,0.200027281951
YDL145C ,1,0.751793020964
YDL146W ,0,0.379153194704
YDL147W ,1,0.761748474836
YDL148C ,1,0.80913669754
YDL149W ,0,0.439169537203
YDL150W ,1,0.429748178025
YDL153C ,1,0.854198186981
YDL154W ,0,0.575518286434
YDL155W ,0,0.219706463272
YDL156W ,0,0.300997856039
YDL157C ,0,0.173684563333
YDL159W ,0,0.074221183212
YDL160C ,0,0.352072334952
YDL161W ,0,0.221898329316
YDL165W ,1,0.0790687399168
YDL166C ,1,0.166722204823
YDL167C ,0,0.176969050093
YDL168W ,0,0.297438590434
YDL169C ,0,0.0690626249864
YDL170W ,0,0.258232935987
YDL171C ,0,0.687629489987
YDL173W ,0,0.203829423739
YDL175C ,0,0.0258338692702
YDL176W ,0,0.295872554507
YDL177C ,0,0.0691666578556
YDL179W ,0,0.0225314101138
YDL180W ,0,0.0662352116231
YDL181W ,0,0.0400778142114
YDL182W ,0,0.118294897611
YDL183C ,0,0.109220786298
YDL184C ,0,0.171052253347
YDL185W ,0,0.857295968031
YDL186W ,0,0.14103912042
YDL188C ,0,0.212318539619
YDL189W ,0,0.098194012635
YDL190C ,0,0.754630658843
YDL191W ,0,0.042064648432
YDL192W ,0,0.159736211148
YDL193W ,1,0.293331258729
YDL194W ,0,0.134834247726
YDL195W ,1,0.751024216413
YDL197C ,0,0.261051943096
YDL199C ,0,0.0360692873516
YDL200C ,0,0.0396765217436
YDL201W ,0,0.324908218657
YDL203C ,0,0.0985651257689
YDL204W ,0,0.202205542399
YDL205C ,1,0.197971561717
YDL206W ,0,0.0743734587369
YDL207W ,1,0.396552920341
YDL208W ,1,0.207467602083
YDL209C ,1,0.126317133768
YDL210W ,0,0.0130818075641
YDL211C ,0,0.055180631578
YDL212W ,1,0.0818327551379
YDL213C ,0,0.197578081108
YDL214C ,0,0.146221149374
YDL215C ,0,0.765325772491
YDL216C ,0,0.361722885346
YDL218W ,0,0.11453962541
YDL219W ,0,0.326681206624
YDL220C ,1,0.55338637734
YDL223C ,0,0.681896529816
YDL224C ,0,0.0603086375471
YDL225W ,0,0.709198659907
YDL226C ,0,0.13268808762
YDL227C ,0,0.255875728568
YDL229W ,0,0.707946150349
YDL231C ,0,0.13337094666
YDL232W ,0,0.204474516213
YDL233W ,0,0.180304839256
YDL234C ,0,0.761530179244
YDL235C ,1,0.405233483104
YDL236W ,0,0.198757587539
YDL237W ,0,0.292221164041
YDL238C ,0,0.237120669538
YDL239C ,0,0.40531747423
YDL240W ,0,0.256286153942
YDL241W ,0,0.00832037832255
YDL243C ,0,0.159917076479
YDR001C ,0,0.139941747833
YDR002W ,1,0.376429975033
YDR003W ,0,0.0181534996622
YDR004W ,0,0.175110538801
YDR005C ,0,0.0576910105016
YDR006C ,0,0.398017401631
YDR007W ,0,0.0586259602927
YDR009W ,0,0.0232697897266
YDR011W ,0,0.244969427262
YDR013W ,1,0.166629236192
YDR014W ,0,0.224038379306
YDR016C ,1,0.050528196618
YDR017C ,0,0.387885091163
YDR018C ,0,0.031965800561
YDR020C ,0,0.169340805625
YDR021W ,1,0.48153328409
YDR022C ,0,0.0968321092865
YDR023W ,1,0.341698721699
YDR025W ,0,0.0425714009987
YDR026C ,0,0.306696792866
YDR027C ,0,0.394720099866
YDR028C ,0,0.471001965404
YDR030C ,0,0.26621532501
YDR031W ,0,0.166055026711
YDR032C ,0,0.0579248357643
YDR033W ,0,0.0128765667728
YDR034C ,0,0.256273163521
YDR035W ,0,0.20472759138
YDR036C ,0,0.395340300125
YDR037W ,1,0.340091558173
YDR042C ,0,0.0189370056256
YDR043C ,0,0.0105368076571
YDR045C ,1,0.0251481112761
YDR046C ,0,0.0300694806058
YDR047W ,1,0.199319705963
YDR049W ,0,0.538167157961
YDR050C ,1,0.164734559096
YDR051C ,0,0.199093439217
YDR052C ,1,0.263698067678
YDR054C ,1,0.2638958458
YDR055W ,0,0.108598819249
YDR056C ,0,0.286862579339
YDR057W ,0,0.3598250975
YDR058C ,0,0.0703208679333
YDR059C ,0,0.0968790765231
YDR060W ,1,0.760089997588
YDR062W ,1,0.113329137757
YDR063W ,0,0.262348509459
YDR064W ,1,0.210536838226
YDR065W ,0,0.194850003777
YDR066C ,0,0.0607221825224
YDR067C ,0,0.124268242373
YDR068W ,0,0.680317302942
YDR069C ,0,0.334688584616
YDR071C ,0,0.405526966504
YDR072C ,0,0.00384059033734
YDR073W ,0,0.0390993704398
YDR074W ,0,0.410223826234
YDR075W ,0,0.0742078067904
YDR076W ,0,0.0332152914742
YDR078C ,0,0.049416208826
YDR080W ,0,0.770355469758
YDR081C ,1,0.400168727945
YDR082W ,1,0.490451241241
YDR083W ,0,0.296443533079
YDR084C ,0,0.0236973698534
YDR085C ,0,0.187607639868
YDR086C ,1,0.203926319985
YDR087C ,1,0.224068130608
YDR088C ,1,0.306418044323
YDR089W ,0,0.481541439318
YDR090C ,0,0.0551838484736
YDR091C ,1,0.537566339597
YDR092W ,0,0.0456832524558
YDR093W ,0,0.513019350709
YDR096W ,0,0.171155997173
YDR097C ,0,0.722977016121
YDR098C ,0,0.102667339146
YDR099W ,0,0.1489768972
YDR100W ,0,0.0174329256683
YDR101C ,0,0.545103234825
YDR103W ,0,0.469702925454
YDR104C ,0,0.383003535319
YDR105C ,0,0.0323317424376
YDR107C ,0,0.0055022981385
YDR108W ,0,0.404981921911
YDR109C ,0,0.0988593418151
YDR110W ,0,0.330971887089
YDR111C ,0,0.237415285439
YDR113C ,1,0.331840769649
YDR117C ,0,0.69410467407
YDR118W ,1,0.48165910542
YDR119W ,0,0.03272383747
YDR120C ,0,0.405804192288
YDR121W ,0,0.104565184563
YDR122W ,0,0.206464912295
YDR123C ,0,0.0690209963137
YDR124W ,0,0.111594009128
YDR125C ,0,0.016775358377
YDR126W ,0,0.0123992875839
YDR127W ,0,0.807769016079
YDR128W ,0,0.63805345186
YDR129C ,0,0.627508985419
YDR130C ,0,0.0404903162465
YDR131C ,0,0.0592488686865
YDR132C ,0,0.0168243902834
YDR135C ,0,0.221941258137
YDR137W ,0,0.330110220382
YDR138W ,0,0.649355279772
YDR139C ,0,0.0739915551362
YDR140W ,0,0.103588849927
YDR141C ,1,0.473438567267
YDR142C ,0,0.0313254714012
YDR143C ,0,0.361602475246
YDR144C ,0,0.0756389845628
YDR145W ,1,0.257972491335
YDR146C ,0,0.15791090979
YDR147W ,0,0.0930604691803
YDR150W ,0,0.637758757059
YDR151C ,0,0.0130954547701
YDR152W ,0,0.394965308217
YDR153C ,0,0.393497108829
YDR155C ,0,0.0418356405747
YDR156W ,0,0.170382601625
YDR158W ,0,0.201194161549
YDR159W ,0,0.391080200064
YDR160W ,1,0.0458050088294
YDR161W ,0,0.364070974132
YDR162C ,0,0.173023160696
YDR163W ,0,0.0754397446971
YDR164C ,1,0.541057688686
YDR165W ,0,0.190491572022
YDR166C ,1,0.765639060853
YDR167W ,1,0.164915067994
YDR168W ,1,0.765406842959
YDR169C ,0,0.25508675538
YDR170C ,1,0.582374284213
YDR171W ,0,0.500077772265
YDR172W ,1,0.265255429161
YDR173C ,0,0.0977528459009
