orf_id,essential,probability of being essential
YBR123C ,1,0.535802489987
YBR125C ,0,0.0150739769141
YBR126C ,0,0.7798559467
YBR127C ,0,0.782178168827
YBR128C ,0,0.0856055477832
YBR129C ,0,0.085912700636
YBR130C ,0,0.153166152835
YBR131W ,0,0.198539505614
YBR132C ,0,0.0115564910136
YBR133C ,0,0.44263554085
YBR135W ,1,0.19702646429
YBR136W ,1,0.661891033836
YBR137W ,0,0.207605865441
YBR138C ,0,0.146339907348
YBR139W ,0,0.0579728745601
YBR140C ,1,0.171312536867
YBR141C ,0,0.137932685359
YBR142W ,1,0.556821835183
YBR143C ,1,0.855081949096
YBR145W ,0,0.00505099338669
YBR147W ,0,0.000454959319375
YBR148W ,0,0.0193349552108
YBR149W ,0,0.0361498738936
YBR150C ,0,0.00474664210252
YBR151W ,0,0.0498024176468
YBR152W ,1,0.195408059714
YBR153W ,1,0.13488954405
YBR154C ,1,0.696872148131
YBR155W ,1,0.775581506063
YBR156C ,0,0.0801389542009
YBR157C ,0,0.0264933256299
YBR158W ,0,0.127682077112
YBR159W ,0,0.152328490627
YBR160W ,1,0.768578643494
YBR161W ,0,0.0114786746711
YBR162C ,0,0.102905237116
YBR162W-A ,0,0.00951249090334
YBR163W ,0,0.0865386552005
YBR164C ,0,0.346342581917
YBR165W ,0,0.0480385688134
YBR166C ,0,0.138744411661
YBR167C ,1,0.0753751786856
YBR168W ,0,0.0351824643297
YBR169C ,0,0.489119368792
YBR170C ,0,0.793030099813
YBR171W ,0,0.478553284387
YBR172C ,0,0.34748259306
YBR173C ,0,0.565879196491
YBR175W ,0,0.0803510427128
YBR176W ,0,0.136672394448
YBR177C ,0,0.0195304061885
YBR180W ,0,0.00585855195487
YBR181C ,0,0.29231887152
YBR182C ,0,0.0769240244661
YBR183W ,0,0.000320448413913
YBR184W ,0,0.0211623854631
YBR186W ,0,0.287480416397
YBR187W ,0,0.5849254144
YBR188C ,0,0.0045704688728
YBR189W ,0,0.191682339779
YBR191W ,0,0.419920912114
YBR193C ,1,0.257007254163
YBR194W ,0,0.00988192644436
YBR195C ,0,0.0405095961018
YBR196C ,1,0.661714501679
YBR197C ,0,0.0111827400604
YBR198C ,1,0.295492712774
YBR199W ,0,0.0404211739078
YBR200W ,0,0.234961714773
YBR201W ,0,0.00378619005698
YBR202W ,1,0.813760193027
YBR203W ,0,0.0304543775134
YBR204C ,0,0.0856516304692
YBR205W ,0,0.0129975271844
YBR207W ,0,0.0245999436995
YBR208C ,0,0.172546961107
YBR210W ,0,0.000163138540984
YBR211C ,1,0.064038717245
YBR213W ,0,0.0770072825956
YBR214W ,0,0.0735865984718
YBR215W ,0,0.226739163511
YBR216C ,0,0.0734385283187
YBR217W ,0,0.239829050234
YBR218C ,0,0.349897823163
YBR219C ,0,0.000946644763014
YBR220C ,0,0.0257902057545
YBR222C ,0,0.479322421446
YBR223C ,0,0.350760515332
YBR225W ,0,0.144849326462
YBR228W ,0,0.457935379476
YBR229C ,0,0.746213927269
YBR230C ,0,0.0787059493908
YBR231C ,0,0.237359408289
YBR233W ,0,0.323251401092
YBR234C ,1,0.329840419733
YBR235W ,0,0.16788753772
YBR236C ,1,0.83520094966
YBR237W ,1,0.291898934378
YBR238C ,0,0.04492643878
YBR239C ,0,0.0112573668788
YBR240C ,0,0.0462726087503
YBR241C ,0,0.0286827670887
YBR242W ,0,0.0148451648497
YBR243C ,1,0.0610065626956
YBR244W ,0,0.0112049552218
YBR245C ,0,0.17023036375
YBR246W ,0,0.262058748982
YBR247C ,1,0.868574293292
YBR248C ,0,0.399792518818
YBR249C ,0,0.0734418312257
YBR250W ,0,0.0833649478321
YBR252W ,1,0.710877068837
YBR253W ,1,0.117153867363
YBR254C ,1,0.228823685829
YBR255W ,0,0.148343436274
YBR256C ,1,0.264649396593
YBR257W ,1,0.303846140703
YBR258C ,0,0.120241527147
YBR259W ,0,0.00913444505899
YBR260C ,0,0.471078408319
YBR261C ,0,0.656910858475
YBR264C ,0,0.00494582785115
YBR265W ,1,0.712916709185
YBR267W ,0,0.678786856287
YBR270C ,0,0.0154559613691
YBR271W ,0,0.288040217141
YBR272C ,0,0.199024974349
YBR273C ,0,0.079397613568
YBR274W ,0,0.551982935518
YBR275C ,0,0.130353775389
YBR276C ,0,0.145208195855
YBR278W ,0,0.00874170191586
YBR279W ,0,0.561367182656
YBR280C ,0,0.225308006008
YBR281C ,0,0.282185191909
YBR283C ,0,0.0173487388887
YBR284W ,0,0.00146558264644
YBR285W ,0,0.0121328985573
YBR286W ,0,0.248031915111
YBR287W ,0,0.205507520031
YBR288C ,0,0.0852289026389
YBR289W ,0,0.356403854933
YBR290W ,0,0.185255194197
YBR293W ,0,0.00558476389113
YBR294W ,0,0.00351961422227
YBR295W ,0,0.00505567933093
YBR296C ,0,0.0531504746371
YBR297W ,0,0.00363727790293
YBR298C ,0,0.00550660286259
YBR299W ,0,0.00417538632898
YBR301W ,0,0.00392921599489
YCL001W ,0,0.292500943238
YCL002C ,0,0.00196694877464
YCL004W ,1,0.456185669791
YCL005W ,0,0.00192281808704
YCL008C ,0,0.0623954048218
YCL010C ,0,0.188344159839
YCL011C ,0,0.140834816081
YCL014W ,0,0.117667311722
YCL016C ,0,0.30183653295
YCL024W ,0,0.00363679708941
YCL025C ,0,0.00221009002061
YCL027W ,0,0.0462520197844
YCL028W ,0,0.221953263879
YCL029C ,0,0.197048238617
YCL030C ,0,0.565616573393
YCL031C ,1,0.613680111278
YCL032W ,0,0.0980081697013
YCL033C ,0,0.117392770454
YCL034W ,0,0.108536273241
YCL035C ,0,0.0621162813834
YCL036W ,0,0.0842262710529
YCL037C ,0,0.348864441568
YCL038C ,0,0.0131273158498
YCL039W ,0,0.445034058006
YCL040W ,0,0.259902493042
YCL042W ,0,0.00302857999499
YCL043C ,1,0.782106200043
YCL045C ,0,0.607576935188
YCL047C ,0,0.136839699248
YCL048W ,0,0.102874863606
YCL049C ,0,0.0217644338238
YCL050C ,0,0.0625169263506
YCL051W ,0,0.0467229559287
YCL052C ,1,0.104040247981
YCL054W ,1,0.811201855844
YCL055W ,0,0.104186376433
YCL056C ,0,0.00105703521615
YCL059C ,1,0.534432928441
YCL061C ,0,0.199627225287
YCL063W ,0,0.00560885719541
YCL064C ,0,0.105625196805
YCL069W ,0,0.0002704672797
YCR002C ,0,0.317451052202
YCR004C ,0,0.0028462375538
YCR005C ,0,0.0444588157921
YCR007C ,0,0.00128224667305
YCR008W ,0,0.0589994263525
YCR009C ,0,0.217059874988
YCR010C ,0,0.0181616194996
YCR011C ,0,0.139332904265
YCR012W ,1,0.696246905969
YCR014C ,0,0.515012145042
YCR015C ,0,0.137522897937
YCR016W ,0,0.139186141497
YCR017C ,0,0.125212403054
YCR019W ,0,0.0456106541057
YCR020C-A ,0,0.0490950072805
YCR021C ,0,0.00123954956576
YCR023C ,0,0.00378960818984
YCR024C-A ,0,0.00366183281473
YCR026C ,0,0.0792405051179
YCR027C ,0,0.0545308790886
YCR028C ,0,0.00197197768485
YCR030C ,0,0.309026878565
YCR031C ,0,0.100675866806
YCR032W ,0,0.113224958784
YCR033W ,0,0.127752036921
YCR034W ,0,0.0244135148823
YCR035C ,1,0.431406508132
YCR036W ,0,0.572815932657
YCR037C ,0,0.0310543075736
YCR043C ,0,0.0624588391899
YCR044C ,0,0.178599125907
YCR045C ,0,0.0710228607886
YCR047C ,0,0.435324071542
YCR048W ,0,0.000583852332576
YCR051W ,0,0.266594629338
YCR052W ,1,0.0122279957699
YCR053W ,0,0.706895178937
YCR054C ,1,0.44295536797
YCR057C ,1,0.920937509764
YCR059C ,0,0.501206892508
YCR060W ,0,0.0156823054155
YCR061W ,0,0.0296347325498
YCR063W ,0,0.407919868827
YCR065W ,0,0.221817894858
YCR066W ,0,0.580121664064
YCR067C ,0,0.0139819726179
YCR068W ,0,0.29443531684
YCR069W ,0,0.084280308019
YCR072C ,1,0.442660768275
YCR073C ,0,0.0632533941757
YCR075C ,0,0.0076984083938
YCR076C ,0,0.119845566018
YCR077C ,0,0.629162452969
YCR079W ,0,0.139298867343
YCR081W ,0,0.746663433054
YCR082W ,0,0.19005986516
YCR084C ,0,0.167520948287
YCR086W ,0,0.0373343811592
YCR088W ,0,0.557712838838
YCR089W ,0,0.0239845100714
YCR090C ,0,0.302837459546
YCR091W ,0,0.00785344737772
YCR092C ,0,0.292036140865
YCR093W ,1,0.886368947151
YCR094W ,0,0.170437452641
YCR095C ,0,0.026055607978
YCR098C ,0,0.0184269208638
YCR099C ,0,0.0075303517274
YCR100C ,0,0.0041165964369
YCR101C ,0,0.00199327269901
YCR102C ,0,0.0126228420015
YCR105W ,0,0.00548547448125
YCR106W ,0,0.00426268424296
YCR107W ,0,0.00207108208386
YDL001W ,0,0.534792915239
YDL002C ,0,0.301565224926
YDL003W ,1,0.289573798667
YDL005C ,0,0.279431950787
YDL007W ,1,0.817098495506
YDL008W ,1,0.146719941694
YDL010W ,0,0.0147560437379
YDL012C ,0,0.00308830755596
YDL013W ,0,0.0823592628539
YDL014W ,1,0.700051431773
YDL015C ,1,0.171691585528
YDL017W ,1,0.529598705946
YDL018C ,0,0.0056778027676
YDL019C ,0,0.0819743686804
YDL020C ,0,0.180312372014
YDL021W ,0,0.00562274910492
YDL022W ,0,0.288022831655
YDL024C ,0,0.001274553534
YDL025C ,0,0.115683532953
YDL027C ,0,0.00241891329293
YDL028C ,1,0.0817376311009
YDL029W ,1,0.492674982669
YDL030W ,1,0.721063170433
YDL031W ,1,0.544284162133
YDL035C ,0,0.0613969074419
YDL037C ,0,0.0135179369456
YDL038C ,0,0.0238684665043
YDL039C ,0,0.00542315386954
YDL040C ,0,0.708963716852
YDL042C ,0,0.0288453654586
YDL043C ,1,0.735864686966
YDL045C ,1,0.150392049794
YDL046W ,0,0.0697937323815
YDL047W ,0,0.106672050614
YDL048C ,0,0.00933873912852
YDL049C ,0,0.00174277666352
YDL051W ,0,0.58203460897
YDL052C ,0,0.702044287149
YDL053C ,0,0.0271460239721
YDL054C ,0,0.00365998188499
YDL055C ,1,0.695369548418
YDL056W ,0,0.128784237859
YDL057W ,0,0.0466273897141
YDL058W ,1,0.718748186473
YDL059C ,0,0.0262101523917
YDL060W ,1,0.856469056545
YDL061C ,0,0.0192792260145
YDL063C ,0,0.178116811995
YDL064W ,1,0.109842226201
YDL065C ,0,0.447144126253
YDL070W ,0,0.0711437616286
YDL072C ,0,0.328438727806
YDL073W ,0,0.080370934645
YDL074C ,0,0.265714409351
YDL075W ,0,0.0124813950843
YDL076C ,0,0.04557359804
YDL077C ,0,0.355817978581
YDL078C ,0,0.0445276667193
YDL079C ,0,0.0638907794685
YDL080C ,0,0.00743367505908
YDL081C ,0,0.284524208483
YDL082W ,0,0.19899392944
YDL083C ,0,0.300203123183
YDL084W ,1,0.719756936743
YDL086W ,0,0.129525331699
YDL087C ,1,0.428902432604
YDL088C ,0,0.0289545464603
YDL089W ,0,0.0357152924228
YDL090C ,0,0.119153825803
YDL091C ,0,0.352109140406
YDL092W ,1,0.0254005756098
YDL093W ,0,0.0333017593972
YDL095W ,0,0.224986718559
YDL097C ,1,0.888915448719
YDL098C ,1,0.22895240011
YDL099W ,0,0.19939137914
YDL100C ,0,0.574524389024
YDL101C ,0,0.192787606982
YDL102W ,1,0.89184857023
YDL103C ,1,0.889199744463
YDL104C ,0,0.231012153484
YDL105W ,1,0.452885173834
YDL106C ,0,0.550508570075
YDL108W ,1,0.244885478507
YDL109C ,0,0.044111751172
YDL110C ,0,0.177235123454
YDL111C ,1,0.0419124378714
YDL112W ,0,0.60957904008
YDL113C ,0,0.0503983814724
YDL114W ,0,0.0256268516817
YDL115C ,0,0.0671670921147
YDL116W ,0,0.806585609913
YDL117W ,0,0.130179514044
YDL119C ,0,0.136011680148
YDL121C ,0,0.0110772071445
YDL122W ,0,0.280838572754
YDL123W ,0,0.0359404131693
YDL124W ,0,0.140327060982
YDL125C ,0,0.690748006105
YDL126C ,1,0.895137080279
YDL127W ,0,0.00189427768756
YDL128W ,0,0.109063780337
YDL129W ,0,0.0269616894186
YDL130W ,0,0.0694606706348
YDL131W ,0,0.0740884056657
YDL132W ,1,0.21273264698
YDL133W ,0,0.0463264350105
YDL134C ,0,0.329895238082
YDL135C ,0,0.279787341176
YDL136W ,0,0.29230096519
YDL137W ,0,0.497529192882
YDL138W ,0,0.0190303771789
YDL139C ,1,0.0457145273685
YDL140C ,1,0.814363554437
YDL141W ,1,0.219698248638
YDL143W ,1,0.853534560937
YDL144C ,0,0.130505219368
YDL145C ,1,0.77563277185
YDL146W ,0,0.267493792144
YDL147W ,1,0.879562979937
YDL148C ,1,0.824536425096
YDL149W ,0,0.25371653835
YDL150W ,1,0.464359262586
YDL153C ,1,0.869219197302
YDL154W ,0,0.16029942421
YDL155W ,0,0.0205647266978
YDL156W ,0,0.221994842368
YDL157C ,0,0.111199841679
YDL159W ,0,0.0203819071769
YDL160C ,0,0.657459816668
YDL161W ,0,0.157296825858
YDL165W ,1,0.341830276391
YDL166C ,1,0.542462212535
YDL167C ,0,0.232189968545
YDL168W ,0,0.323953157355
YDL169C ,0,0.046810058447
YDL170W ,0,0.0817889979592
YDL171C ,0,0.472045885744
YDL173W ,0,0.132268754909
YDL175C ,0,0.0519296695789
YDL176W ,0,0.0824815971048
YDL177C ,0,0.0421610127044
YDL179W ,0,0.0251929274694
YDL180W ,0,0.0300552853767
YDL181W ,0,0.0697587215497
YDL182W ,0,0.0457116727434
YDL183C ,0,0.0465877616501
YDL184C ,0,0.013634735304
YDL185W ,0,0.921886984716
YDL186W ,0,0.0660279159838
YDL188C ,0,0.712036822202
YDL189W ,0,0.0742458235039
YDL190C ,0,0.858317963644
YDL191W ,0,0.28848406362
YDL192W ,0,0.103822608461
YDL193W ,1,0.32085261976
YDL194W ,0,0.0387640395202
YDL195W ,1,0.855526118229
YDL197C ,0,0.0107210321316
YDL199C ,0,0.00204834857014
YDL200C ,0,0.0439855868104
YDL201W ,0,0.723219944785
YDL203C ,0,0.0271403384912
YDL204W ,0,0.133229454865
YDL205C ,1,0.323901368512
YDL206W ,0,0.0557375509163
YDL207W ,1,0.35300089447
YDL208W ,1,0.706241921142
YDL209C ,1,0.136993391472
YDL210W ,0,0.012906946892
YDL211C ,0,0.00447698517935
YDL212W ,1,0.0832167812714
YDL213C ,0,0.130395220157
YDL214C ,0,0.00808990098515
YDL215C ,0,0.404126765376
YDL216C ,0,0.29083778329
YDL218W ,0,0.00858831623247
YDL219W ,0,0.721052107858
YDL220C ,1,0.146506320516
YDL223C ,0,0.0303676416408
YDL224C ,0,0.0448018178858
YDL225W ,0,0.362932033837
YDL226C ,0,0.476265807541
YDL227C ,0,0.0106956948032
YDL229W ,0,0.646094979002
YDL231C ,0,0.0630761137189
YDL232W ,0,0.132718713023
YDL233W ,0,0.0873886934145
YDL234C ,0,0.60359678704
YDL235C ,1,0.410036153069
YDL236W ,0,0.321233987808
YDL237W ,0,0.210368113385
YDL238C ,0,0.185964538292
YDL239C ,0,0.0204818387717
YDL240W ,0,0.442350015541
YDL241W ,0,0.000704067780264
YDL243C ,0,0.00794777878541
YDR001C ,0,0.0586116609962
YDR002W ,1,0.767689245397
YDR003W ,0,0.00142055671781
YDR004W ,0,0.134272289111
YDR005C ,0,0.262763980693
YDR006C ,0,0.222533090695
YDR007W ,0,0.0396920029575
YDR009W ,0,0.0155036847735
YDR011W ,0,0.0645783976044
YDR013W ,1,0.543107792238
YDR014W ,0,0.102184426753
YDR016C ,1,0.0335291160736
YDR017C ,0,0.219893471669
YDR018C ,0,0.0210423911922
YDR020C ,0,0.120317890397
YDR021W ,1,0.549251926189
YDR022C ,0,0.0650376398482
YDR023W ,1,0.644025089948
YDR025W ,0,0.189317301173
YDR026C ,0,0.359457617744
YDR027C ,0,0.22422093153
YDR028C ,0,0.176531436443
YDR030C ,0,0.234302198096
YDR031W ,0,0.181524599389
YDR032C ,0,0.0361088644713
YDR033W ,0,0.00773814923899
YDR034C ,0,0.0824601796209
YDR035W ,0,0.0825869392442
YDR036C ,0,0.325892911657
YDR037W ,1,0.645782550176
YDR042C ,0,0.00151392845146
YDR043C ,0,0.00716972428199
YDR045C ,1,0.210455913192
YDR046C ,0,0.0181100497111
YDR047W ,1,0.325079545975
YDR049W ,0,0.463313928054
YDR050C ,1,0.642769532544
YDR051C ,0,0.0174075078685
YDR052C ,1,0.44664536287
YDR054C ,1,0.177503039991
YDR055W ,0,0.0049927638523
YDR056C ,0,0.209332474891
YDR057W ,0,0.441666089474
YDR058C ,0,0.0477201676426
YDR059C ,0,0.0611247484469
YDR060W ,1,0.778467432178
YDR062W ,1,0.287352828603
YDR063W ,0,0.30866127929
YDR064W ,1,0.70789983739
YDR065W ,0,0.086132314486
YDR066C ,0,0.00531242897554
YDR067C ,0,0.0861086766594
YDR068W ,0,0.609066761732
YDR069C ,0,0.534853757882
YDR071C ,0,0.572198333948
YDR072C ,0,0.000315849903756
YDR073W ,0,0.0261400629533
YDR074W ,0,0.1255005473
YDR075W ,0,0.0516036747193
YDR076W ,0,0.0365714957209
YDR078C ,0,0.0324339465704
YDR080W ,0,0.59868392156
YDR081C ,1,0.355465145023
YDR082W ,1,0.198956720093
YDR083W ,0,0.689321437303
YDR084C ,0,0.124195401435
YDR085C ,0,0.0826635079991
YDR086C ,1,0.330898395699
YDR087C ,1,0.492726496524
YDR088C ,1,0.358032796871
YDR089W ,0,0.113947373743
YDR090C ,0,0.0337030477643
YDR091C ,1,0.707377817482
YDR092W ,0,0.0929755371233
YDR093W ,0,0.301478906977
YDR096W ,0,0.00617946604379
YDR097C ,0,0.76128023987
YDR098C ,0,0.375716662684
YDR099W ,0,0.522342495896
YDR100W ,0,0.0113532408861
YDR101C ,0,0.472798589203
YDR103W ,0,0.111872473454
YDR104C ,0,0.126469698487
YDR105C ,0,0.0659909907217
YDR107C ,0,0.00367421890573
YDR108W ,0,0.229984388351
YDR109C ,0,0.0453961341857
YDR110W ,0,0.113094281475
YDR111C ,0,0.169787151321
YDR113C ,1,0.111750677377
YDR117C ,0,0.628331754519
YDR118W ,1,0.193620004952
YDR119W ,0,0.00860679380389
YDR120C ,0,0.788896232321
YDR121W ,0,0.115253719137
YDR122W ,0,0.177269258499
YDR123C ,0,0.0461180954285
YDR124W ,0,0.0467223144052
YDR125C ,0,0.00665606044269
YDR126W ,0,0.0137049381207
YDR127W ,0,0.466849669814
YDR128W ,0,0.440497322138
YDR129C ,0,0.778190655093
YDR130C ,0,0.0274331746041
YDR131C ,0,0.00311045572622
YDR132C ,0,0.00654658449299
YDR135C ,0,0.166148484685
YDR137W ,0,0.111826653807
YDR138W ,0,0.325036551869
YDR139C ,0,0.0817281714841
YDR140W ,0,0.543322772409
YDR141C ,1,0.664057838229
YDR142C ,0,0.0648467294872
YDR143C ,0,0.270108254971
YDR144C ,0,0.0520613613383
YDR145W ,1,0.220707701785
YDR146C ,0,0.00323432267088
YDR147W ,0,0.0392078239098
YDR150W ,0,0.197807366458
YDR151C ,0,0.0724136200818
YDR152W ,0,0.555751069234
YDR153C ,0,0.0866330647293
YDR155C ,0,0.288482728432
YDR156W ,0,0.109396767902
YDR158W ,0,0.203444832191
YDR159W ,0,0.222523612027
YDR160W ,1,0.0119638416948
YDR161W ,0,0.294804517893
YDR162C ,0,0.187917170227
YDR163W ,0,0.14894047325
YDR164C ,1,0.710279716895
YDR165W ,0,0.322414509043
YDR166C ,1,0.444918482911
YDR167W ,1,0.540746728363
YDR168W ,1,0.606192794897
